date,route_key,origin_port_id,destination_port_id,freight_rate,bdi_context,bunker_context,port_congestion_score,avg_waiting_hours,vessel_availability_count,weather_risk_score,event_risk_score,data_mode
2026-08-15,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.47,1564.2,614.4,34.7,19.1,26,1.9,2.1,SYNTHETIC
2026-08-16,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.35,1550.7,608.7,33.6,18.5,27,2.1,1.9,SYNTHETIC
2026-08-17,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.71,1555.6,605.1,38.0,20.9,20,2.2,1.7,SYNTHETIC
2026-08-18,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.54,1598.7,608.8,36.7,20.2,20,1.4,2.0,SYNTHETIC
2026-08-19,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.68,1546.7,619.3,28.0,15.4,26,3.2,2.6,SYNTHETIC
2026-08-20,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.17,1569.7,609.7,33.8,18.6,26,2.2,2.0,SYNTHETIC
2026-08-21,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.12,1575.7,614.7,30.2,16.6,25,1.5,1.7,SYNTHETIC
2026-08-22,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.65,1578.3,608.0,41.7,22.9,23,1.9,2.7,SYNTHETIC
2026-08-23,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.31,1575.2,617.6,35.6,19.6,24,2.7,2.2,SYNTHETIC
2026-08-24,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.87,1564.8,614.7,35.8,19.7,24,2.0,1.5,SYNTHETIC
2026-08-25,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.25,1570.5,623.6,37.1,20.4,23,1.0,1.3,SYNTHETIC
2026-08-26,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.56,1574.6,612.4,37.9,20.9,21,2.8,2.3,SYNTHETIC
2026-08-27,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.61,1543.0,612.4,31.5,17.3,23,2.1,1.7,SYNTHETIC
2026-08-28,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,13.78,1553.9,608.8,39.9,22.0,23,2.2,1.9,SYNTHETIC
2026-08-29,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.87,1525.8,612.4,33.0,18.2,25,1.8,1.8,SYNTHETIC
2026-08-30,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.93,1542.1,603.2,37.8,20.8,30,1.9,3.0,SYNTHETIC
2026-08-31,AU_HPT -> IN_VTZ,AU_HPT,IN_VTZ,12.56,1523.3,608.2,39.0,21.5,28,2.2,2.1,SYNTHETIC
2024-01-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.56,1644.3,633.9,57.9,31.9,34,3.2,1.6,SYNTHETIC
2024-01-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.52,1624.3,628.4,54.0,29.7,32,3.8,1.7,SYNTHETIC
2024-01-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.17,1656.7,621.8,52.3,28.8,31,2.9,1.9,SYNTHETIC
2024-01-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.39,1648.5,641.0,56.0,30.8,34,2.6,1.2,SYNTHETIC
2024-01-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.84,1661.2,630.1,48.4,26.6,29,2.8,1.2,SYNTHETIC
2024-01-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.69,1696.3,631.4,55.9,30.7,42,3.4,2.7,SYNTHETIC
2024-01-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.53,1718.4,635.8,47.2,26.0,30,3.6,2.0,SYNTHETIC
2024-01-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,12.99,1724.7,647.8,53.9,29.7,40,3.7,2.1,SYNTHETIC
2024-01-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.15,1700.6,629.7,52.2,28.7,36,3.8,1.8,SYNTHETIC
2024-01-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.67,1723.3,657.7,56.5,31.1,30,3.2,2.1,SYNTHETIC
2024-01-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.76,1720.6,646.7,51.9,28.5,37,3.1,2.1,SYNTHETIC
2024-01-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.64,1699.8,641.8,52.7,29.0,35,3.4,1.6,SYNTHETIC
2024-01-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.71,1744.6,641.4,55.3,30.4,36,3.8,2.0,SYNTHETIC
2024-01-14,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.71,1714.1,639.1,53.6,29.5,36,2.2,3.0,SYNTHETIC
2024-01-15,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.69,1678.7,636.7,54.2,29.8,39,2.0,2.0,SYNTHETIC
2024-01-16,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.49,1677.3,636.4,49.8,27.4,35,3.0,1.4,SYNTHETIC
2024-01-17,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.05,1669.4,633.9,59.1,32.5,34,2.4,2.6,SYNTHETIC
2024-01-18,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.96,1640.8,632.6,48.0,26.4,43,3.3,2.2,SYNTHETIC
2024-01-19,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.94,1658.1,629.4,50.7,27.9,35,3.5,1.1,SYNTHETIC
2024-01-20,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.26,1635.8,626.6,51.5,28.3,32,3.5,2.9,SYNTHETIC
2024-01-21,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.89,1649.7,629.9,51.3,28.2,33,2.6,2.8,SYNTHETIC
2024-01-22,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.1,1658.8,636.2,47.3,26.0,35,2.9,2.1,SYNTHETIC
2024-01-23,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.02,1691.6,633.8,55.0,30.2,31,4.0,2.3,SYNTHETIC
2024-01-24,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.91,1657.9,613.1,51.0,28.1,32,3.7,2.3,SYNTHETIC
2024-01-25,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.64,1633.9,630.0,56.9,31.3,25,3.1,2.2,SYNTHETIC
2024-01-26,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.12,1652.9,628.0,55.9,30.8,24,4.0,2.0,SYNTHETIC
2024-01-27,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.05,1651.9,624.5,52.1,28.7,29,3.8,1.8,SYNTHETIC
2024-01-28,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.1,1649.7,623.5,58.0,31.9,35,4.2,2.2,SYNTHETIC
2024-01-29,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.66,1629.8,629.8,58.5,32.2,33,3.3,2.3,SYNTHETIC
2024-01-30,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.7,1615.8,628.3,60.5,33.3,34,3.6,2.4,SYNTHETIC
2024-01-31,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.5,1628.9,618.3,48.1,26.5,31,2.9,1.7,SYNTHETIC
2024-02-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.69,1646.5,628.4,50.9,28.0,38,3.3,1.4,SYNTHETIC
2024-02-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.1,1653.8,621.5,55.5,30.5,32,4.1,1.1,SYNTHETIC
2024-02-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.35,1637.0,617.0,52.5,28.9,28,4.1,2.4,SYNTHETIC
2024-02-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.67,1652.9,622.6,55.9,30.7,32,3.9,1.0,SYNTHETIC
2024-02-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.96,1614.1,627.2,51.0,28.0,30,3.0,1.9,SYNTHETIC
2024-02-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.06,1644.0,628.1,60.6,33.3,31,3.2,2.4,SYNTHETIC
2024-02-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.89,1603.2,621.4,51.7,28.4,32,2.9,1.7,SYNTHETIC
2024-02-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.88,1614.9,619.3,52.7,29.0,33,3.2,1.0,SYNTHETIC
2024-02-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.03,1575.2,618.6,49.5,27.2,31,3.8,2.1,SYNTHETIC
2024-02-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.03,1619.7,614.4,49.4,27.2,30,3.3,2.2,SYNTHETIC
2024-02-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.9,1598.0,620.0,51.3,28.2,34,4.0,1.5,SYNTHETIC
2024-02-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.61,1583.1,621.4,52.1,28.6,34,3.4,1.6,SYNTHETIC
2024-02-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.45,1581.1,620.3,63.7,35.0,36,4.1,2.0,SYNTHETIC
2024-02-14,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.86,1564.9,619.0,50.9,28.0,33,3.5,1.8,SYNTHETIC
2024-02-15,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.81,1566.5,614.8,55.4,30.5,28,4.1,2.1,SYNTHETIC
2024-02-16,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.07,1561.5,611.8,50.4,27.7,36,3.4,3.0,SYNTHETIC
2024-02-17,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.62,1556.7,617.6,53.8,29.6,31,4.2,1.9,SYNTHETIC
2024-02-18,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.69,1568.0,612.7,55.3,30.4,33,4.8,2.0,SYNTHETIC
2024-02-19,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.47,1578.3,604.2,55.6,30.6,29,3.8,1.7,SYNTHETIC
2024-02-20,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.84,1574.8,608.4,54.4,29.9,34,5.1,1.7,SYNTHETIC
2024-02-21,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.68,1549.7,604.4,58.6,32.2,28,3.9,2.8,SYNTHETIC
2024-02-22,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.61,1534.4,603.0,51.8,28.5,32,4.0,2.7,SYNTHETIC
2024-02-23,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.06,1541.7,606.8,53.5,29.4,28,3.8,1.4,SYNTHETIC
2024-02-24,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.53,1560.3,605.6,53.3,29.3,32,3.3,2.6,SYNTHETIC
2024-02-25,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.37,1545.7,609.9,51.2,28.2,30,4.0,2.2,SYNTHETIC
2024-02-26,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.56,1545.9,599.9,53.7,29.5,30,3.4,2.4,SYNTHETIC
2024-02-27,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.49,1519.7,609.5,48.9,26.9,29,4.8,1.5,SYNTHETIC
2024-02-28,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.83,1553.4,608.9,59.1,32.5,28,3.6,2.0,SYNTHETIC
2024-02-29,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.74,1567.6,606.8,53.3,29.3,27,3.1,2.8,SYNTHETIC
2024-03-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.18,1543.6,612.8,56.1,30.8,33,4.7,1.9,SYNTHETIC
2024-03-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.5,1571.0,613.6,49.7,27.4,31,3.8,2.3,SYNTHETIC
2024-03-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.92,1514.5,598.1,52.7,29.0,29,4.2,2.7,SYNTHETIC
2024-03-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.69,1495.3,599.4,62.3,34.3,26,4.2,3.0,SYNTHETIC
2024-03-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.48,1529.1,601.0,53.0,29.1,35,4.5,2.2,SYNTHETIC
2024-03-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.44,1556.5,603.0,51.1,28.1,36,3.7,2.6,SYNTHETIC
2024-03-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.28,1564.0,611.4,50.7,27.9,29,4.0,1.4,SYNTHETIC
2024-03-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.3,1542.7,608.3,57.5,31.6,31,3.9,2.3,SYNTHETIC
2024-03-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.56,1569.0,608.6,54.6,30.0,33,4.4,1.8,SYNTHETIC
2024-03-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.27,1543.3,598.2,60.5,33.3,30,4.0,1.3,SYNTHETIC
2024-03-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.14,1544.5,612.0,63.1,34.7,33,4.0,1.6,SYNTHETIC
2024-03-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.75,1577.8,605.9,61.5,33.8,29,3.7,1.7,SYNTHETIC
2024-03-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.06,1572.8,612.1,58.0,31.9,36,3.9,1.8,SYNTHETIC
2024-03-14,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.91,1557.1,616.5,51.2,28.2,28,2.9,1.1,SYNTHETIC
2024-03-15,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.29,1570.5,615.9,56.4,31.0,26,3.2,3.0,SYNTHETIC
2024-03-16,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.29,1578.0,604.2,55.2,30.4,33,4.3,1.2,SYNTHETIC
2024-03-17,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.47,1548.0,595.7,59.9,33.0,29,3.7,2.1,SYNTHETIC
2024-03-18,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.47,1558.9,610.8,47.5,26.1,32,3.6,2.5,SYNTHETIC
2024-03-19,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.53,1560.7,619.0,55.6,30.6,28,4.5,2.6,SYNTHETIC
2024-03-20,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.82,1532.5,611.6,56.5,31.1,24,4.7,1.1,SYNTHETIC
2024-03-21,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.69,1517.0,605.8,59.8,32.9,30,4.1,2.5,SYNTHETIC
2024-03-22,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.44,1518.8,603.0,53.3,29.3,31,4.4,2.6,SYNTHETIC
2024-03-23,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.16,1545.6,612.7,55.4,30.5,21,3.7,1.8,SYNTHETIC
2024-03-24,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.82,1556.7,602.5,55.0,30.2,34,3.6,1.9,SYNTHETIC
2024-03-25,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.02,1537.1,607.8,55.9,30.7,31,4.1,1.8,SYNTHETIC
2024-03-26,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.74,1516.8,606.7,50.2,27.6,27,4.6,1.5,SYNTHETIC
2024-03-27,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.74,1544.5,611.5,48.3,26.6,30,3.7,2.5,SYNTHETIC
2024-03-28,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.32,1493.8,620.6,55.3,30.4,29,4.4,1.7,SYNTHETIC
2024-03-29,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.19,1547.1,607.6,53.0,29.2,27,3.8,2.4,SYNTHETIC
2024-03-30,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.72,1509.6,604.2,53.4,29.4,30,4.8,2.4,SYNTHETIC
2024-03-31,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.96,1531.2,606.7,52.3,28.8,33,5.4,1.8,SYNTHETIC
2024-04-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.63,1531.3,600.2,56.0,30.8,22,5.3,2.7,SYNTHETIC
2024-04-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.88,1520.2,603.9,52.0,28.6,27,3.7,2.8,SYNTHETIC
2024-04-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.64,1553.0,604.6,51.2,28.1,29,4.0,1.7,SYNTHETIC
2024-04-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.76,1523.9,603.2,53.3,29.3,29,3.9,1.8,SYNTHETIC
2024-04-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.43,1518.6,603.3,56.2,30.9,27,5.0,1.8,SYNTHETIC
2024-04-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.38,1516.3,599.1,56.3,31.0,28,5.0,2.4,SYNTHETIC
2024-04-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.27,1527.5,609.4,48.8,26.9,29,4.2,2.4,SYNTHETIC
2024-04-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.34,1521.7,603.9,51.8,28.5,25,4.2,2.0,SYNTHETIC
2024-04-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.12,1498.8,603.3,53.7,29.5,23,4.6,2.2,SYNTHETIC
2024-04-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.08,1516.3,598.6,56.5,31.1,29,4.7,2.1,SYNTHETIC
2024-04-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.42,1489.3,600.2,51.9,28.6,28,4.7,1.5,SYNTHETIC
2024-04-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.99,1469.6,602.8,50.2,27.6,27,4.6,2.0,SYNTHETIC
2024-04-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.62,1477.4,592.6,50.0,27.5,24,3.7,2.4,SYNTHETIC
2024-04-14,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.61,1504.9,593.4,49.4,27.2,28,3.7,1.0,SYNTHETIC
2024-04-15,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.9,1500.5,596.2,47.2,25.9,26,4.2,2.3,SYNTHETIC
2024-04-16,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.39,1505.8,595.3,49.6,27.3,26,3.9,2.5,SYNTHETIC
2024-04-17,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.68,1508.5,598.5,53.3,29.3,29,5.0,2.2,SYNTHETIC
2024-04-18,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.51,1512.7,600.9,50.6,27.8,24,3.9,2.0,SYNTHETIC
2024-04-19,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.0,1548.5,607.6,55.4,30.5,24,4.1,2.0,SYNTHETIC
2024-04-20,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.67,1500.8,600.4,54.8,30.1,28,4.9,1.8,SYNTHETIC
2024-04-21,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.53,1502.0,600.1,51.6,28.4,25,3.6,2.1,SYNTHETIC
2024-04-22,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.97,1512.6,603.7,45.3,24.9,22,4.3,2.0,SYNTHETIC
2024-04-23,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.21,1531.1,604.5,49.8,27.4,31,4.4,2.4,SYNTHETIC
2024-04-24,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.69,1522.2,606.8,46.5,25.6,25,3.5,2.4,SYNTHETIC
2024-04-25,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,16.16,1527.7,605.2,51.7,28.4,17,4.3,2.9,SYNTHETIC
2024-04-26,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.34,1530.0,607.2,50.1,27.6,28,4.3,1.7,SYNTHETIC
2024-04-27,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.91,1517.5,600.5,50.2,27.6,30,4.1,1.3,SYNTHETIC
2024-04-28,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.25,1543.6,593.9,52.2,28.7,25,4.9,2.2,SYNTHETIC
2024-04-29,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.07,1543.5,607.3,52.6,29.0,30,3.7,2.5,SYNTHETIC
2024-04-30,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.78,1564.2,617.1,51.2,28.1,27,3.8,1.7,SYNTHETIC
2024-05-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.48,1542.1,612.8,52.4,28.8,25,4.0,1.3,SYNTHETIC
2024-05-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.38,1562.4,616.3,48.7,26.8,27,3.9,2.3,SYNTHETIC
2024-05-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.1,1515.4,614.7,58.4,32.1,23,3.5,1.4,SYNTHETIC
2024-05-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.2,1567.2,610.5,47.7,26.2,23,2.9,2.4,SYNTHETIC
2024-05-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.2,1586.0,616.1,49.0,26.9,22,3.2,2.5,SYNTHETIC
2024-05-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.83,1584.9,610.0,45.0,24.7,26,4.8,1.4,SYNTHETIC
2024-05-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.76,1520.7,610.4,47.9,26.3,21,4.6,2.3,SYNTHETIC
2024-05-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.66,1597.6,615.5,45.9,25.2,27,3.8,1.6,SYNTHETIC
2024-05-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.77,1559.2,617.5,50.8,28.0,29,4.5,3.0,SYNTHETIC
2024-05-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.92,1560.2,607.5,57.4,31.6,22,4.0,1.7,SYNTHETIC
2024-05-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.27,1529.8,606.3,49.8,27.4,26,3.4,2.5,SYNTHETIC
2024-05-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.75,1542.8,606.3,48.7,26.8,28,3.1,3.0,SYNTHETIC
2024-05-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.54,1524.4,610.5,49.5,27.2,19,3.4,1.9,SYNTHETIC
2024-05-14,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.2,1520.6,598.4,45.3,24.9,25,4.0,1.9,SYNTHETIC
2024-05-15,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.3,1578.2,597.8,45.9,25.3,25,3.5,2.2,SYNTHETIC
2024-05-16,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.48,1538.0,604.9,49.2,27.1,25,3.8,2.6,SYNTHETIC
2024-05-17,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.7,1541.0,601.0,52.8,29.0,24,4.1,1.5,SYNTHETIC
2024-05-18,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.16,1561.3,606.5,39.8,21.9,31,3.6,2.1,SYNTHETIC
2024-05-19,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.79,1541.6,605.7,51.0,28.0,29,2.9,2.2,SYNTHETIC
2024-05-20,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.24,1539.8,604.8,45.4,25.0,22,4.4,2.3,SYNTHETIC
2024-05-21,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.63,1559.3,617.3,53.7,29.5,25,3.4,1.9,SYNTHETIC
2024-05-22,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.12,1571.1,608.2,49.3,27.1,29,3.7,2.4,SYNTHETIC
2024-05-23,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,13.98,1536.8,608.6,45.7,25.1,23,3.9,2.1,SYNTHETIC
2024-05-24,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.12,1544.3,610.8,54.4,29.9,23,3.9,2.2,SYNTHETIC
2024-05-25,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.04,1566.7,603.9,46.9,25.8,27,3.9,2.8,SYNTHETIC
2024-05-26,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.46,1553.0,612.0,43.7,24.0,22,3.0,1.7,SYNTHETIC
2024-05-27,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.15,1538.6,603.5,54.3,29.9,17,3.7,1.8,SYNTHETIC
2024-05-28,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.72,1536.7,608.4,43.0,23.6,21,4.4,1.4,SYNTHETIC
2024-05-29,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.5,1513.6,600.4,48.0,26.4,25,3.7,2.6,SYNTHETIC
2024-05-30,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.79,1558.3,598.6,43.9,24.1,31,2.6,1.8,SYNTHETIC
2024-05-31,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.06,1520.6,611.2,45.2,24.9,20,3.5,2.0,SYNTHETIC
2024-06-01,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.52,1534.0,607.4,52.2,28.7,23,4.2,1.6,SYNTHETIC
2024-06-02,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.58,1520.7,601.5,44.5,24.5,22,4.5,2.3,SYNTHETIC
2024-06-03,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.73,1534.2,602.2,51.1,28.1,22,3.6,2.3,SYNTHETIC
2024-06-04,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.21,1531.1,610.5,46.6,25.7,20,4.1,1.9,SYNTHETIC
2024-06-05,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.37,1552.8,603.1,49.2,27.1,25,4.4,1.4,SYNTHETIC
2024-06-06,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.33,1559.4,618.2,44.1,24.3,25,4.3,1.9,SYNTHETIC
2024-06-07,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.3,1562.2,602.6,45.3,24.9,32,3.1,1.6,SYNTHETIC
2024-06-08,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,15.05,1551.9,611.6,42.4,23.3,24,3.3,2.9,SYNTHETIC
2024-06-09,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.9,1528.8,604.4,40.9,22.5,27,3.9,2.4,SYNTHETIC
2024-06-10,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.8,1555.3,610.7,45.9,25.3,21,3.1,1.7,SYNTHETIC
2024-06-11,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.68,1571.5,607.3,37.2,20.5,28,3.4,2.2,SYNTHETIC
2024-06-12,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.67,1524.1,607.2,49.2,27.1,23,2.7,2.4,SYNTHETIC
2024-06-13,AU_HPT -> IN_GAV,AU_HPT,IN_GAV,14.14,1561.7,610.1,44.6,24.5,22,2.4,2.6,SYNTHETIC
